Time,RSL
2303.4,6.189
2303.5,6.353
2303.6,6.545
2303.7,6.706
2303.8,6.861
2303.9,7.002
2304.0,7.125
2304.1,7.259
2304.2,7.402
2304.3,7.529
2304.4,7.666
2304.5,7.822
2304.6,7.972
2304.7,8.154
2304.8,8.298
2304.9,8.441
2305.0,8.621
2305.1,8.786
2305.2,8.946
2305.3,9.087
2305.4,9.266
2305.5,9.436
2305.6,9.629
2305.7,9.840
2305.8,10.028
2305.9,10.251
2306.0,10.465
2306.1,10.666
2306.2,10.873
2306.3,11.100
2306.4,11.310
2306.5,11.520
2306.6,11.718
2306.7,11.962
2306.8,12.228
2306.9,12.484
2307.0,12.740
2307.1,12.955
2307.2,13.200
2307.3,13.441
2307.4,13.714
2307.5,13.989
2307.6,14.246
2307.7,14.532
2307.8,14.838
2307.9,15.116
2308.0,15.442
2308.1,15.770
2308.2,16.078
2308.3,16.379
2308.4,16.678
2308.5,17.009
2308.6,17.345
2308.7,17.701
2308.8,18.044
2308.9,18.379
2309.0,18.775
2309.1,19.103
2309.2,19.419
2309.3,19.784
2309.4,20.166
2309.5,20.558
2309.6,20.931
2309.7,21.332
2309.8,21.714
2309.9,22.101
2310.0,22.509
2310.1,22.816
2310.2,23.115
2310.3,23.416
2310.4,23.695
2310.5,23.968
2310.6,24.212
